gvkey,ratingdate,entity_id,entname,sectordescription,industrydescription,countrycode,ratingtypecode,currentratingsymbol,priorratingsymbol,regulatoryindicator,unsol,numeric_rating,year,countryrating,ch,wcap,ROA,ICOV,LDTC,SDTD,OM,Z_score
,2017-06-13,590393,Advanced Bank of Asia Ltd.,Financial Institutions,Bank,KHM,ASNLONG,axB+,,,1,10,2017,,,,,,,,,
,2017-03-08,591253,"Industrial and Commercial Bank of China Mexico, S.A., Institucion de Banca Multiple",Financial Institutions,Bank,MEX,CAVALLONG,mxAAA,,,1,23,2017,17.00173611111111,,,,,,,,
25030.0,2017-02-16,592553,Virtus Investment Partners Inc.,Financial Institutions,Asset Manager,USA,STDLONG,BB+,,,1,13,2017,13.899082568807339,127.79166666666667,,,,0.216641388115924,,,
314856.0,2017-03-21,593193,Peninsula Group Ltd.,Financial Institutions,Finance Company,ISR,ISRLONG,ilA,,,1,18,2017,19.318181818181817,7.267124956657199,,0.01406130483078471,2.6946372603112096,,,0.563175895298521,
322524.0,2017-03-27,595433,NETS A/S,Financial Institutions,Finance Company,DNK,STDLONG,BB+,,,1,13,2017,23.0,335.6558394985071,69.49657667992211,-0.02123749955828828,1.4963147101343324,0.43265540810620795,0.38528727270061625,0.19644177356882989,1.7386099830576898
332771.0,2019-06-28,595734,Freedom Finance JSC,Financial Institutions,Brokerage Company,KAZ,STDLONG,B-,,,1,8,2019,12.777227722772277,,,,,,,,
,2017-03-22,596294,Russell Investments Cayman Midco Ltd.,Financial Institutions,Asset Manager,CYM,STDLONG,BB,,,1,12,2017,,,,,,,,,
,2022-04-28,596473,Nordea Bank Abp (New York Branch).,Financial Institutions,Bank,USA,STDLONG,AA-,,EU|UKE,0,20,2022,13.899082568807339,,,,,,,,
,2017-04-03,597985,Bank of New York Mellon S.A./N.V. (Luxembourg Branch),Financial Institutions,Branch,LUX,FCLONG,AA-,,EE|UKE,0,20,2017,,,,,,,,,
321000.0,2018-06-29,598013,SFI PJSC,Financial Institutions,Finance Company,RUS,FCLONG,B+,,,1,10,2018,12.011335012594458,362.66900683568974,,0.029683575173125667,2.890377465206965,0.11696052740104886,,0.7053339225985438,
,2017-04-03,598113,Bank of New York Mellon S.A./N.V. (Italian Branch),Financial Institutions,Bank,ITA,FCLONG,A,,,1,18,2017,16.348148148148148,,,,,,,,
,2017-06-02,598354,RN Bank JSC,Financial Institutions,Bank,RUS,STDLONG,BB+,,,1,13,2017,12.008905852417303,,,,,,,,
116772.0,2017-04-05,598996,Blucora Inc.,Financial Institutions,Finance Company,USA,STDLONG,BB-,,,1,11,2017,13.899082568807339,51.21,173.76566666666668,-0.04509424342582383,1.6730720448167737,0.3800992657187298,0.16160889433282324,0.08397814774692297,-0.006449624964903071
,2017-09-20,599416,Banque Stellantis France,Financial Institutions,Bank,FRA,FCLONG,BBB,,,1,15,2017,16.87795275590551,,,,,,,,
293070.0,2019-11-01,599558,Burford Capital Ltd.,Financial Institutions,Finance Company,GGY,FCLONG,BB-,,,1,11,2019,18.0,186.44566666666665,317.043,0.07183617068065058,8.483219537097295,0.2943837738057781,0.18084948337985496,0.7919674761998067,4.079077105722769
,2017-07-07,600495,Tongchuangjiuding Investment Management Group Co. Ltd.,Financial Institutions,Holding Company,CHN,FCLONG,BB,,,1,12,2017,13.706666666666667,,,,,,,,
,2017-05-10,600693,Focus Financial Partners LLC,Financial Institutions,Asset Manager,USA,FCLONG,B+,,,1,10,2017,13.899082568807339,,,,,,,,
,2017-07-25,601333,Jane Street Group LLC,Financial Institutions,Holding Company,USA,STDLONG,BB-,,,1,11,2017,13.899082568807339,,,,,,,,
183606.0,2019-04-25,602077,Apollo Commercial Real Estate Finance Inc.,Financial Institutions,Finance Company,USA,STDLONG,BB-,,,1,11,2019,13.899082568807339,129.491,,,,0.3759158280523003,,,
,2017-05-22,602418,FinCo I LLC,Financial Institutions,Asset Manager,USA,FCLONG,BB-,,,1,11,2017,13.899082568807339,,,,,,,,
185783.0,2017-07-23,602513,Noah Holdings Ltd.,Financial Institutions,Asset Manager,CYM,FCLONG,BBB-,,,1,14,2017,,346.97333333333336,354.55899999999997,0.07183617068065058,8.483219537097295,0.07631716752213612,0.7554498935477097,0.23466496469894202,5.676286898082279
,2017-08-03,602535,Cartu Bank JSC,Financial Institutions,Finance Company,GEO,FCLONG,B,,,1,9,2017,9.76923076923077,,,,,,,,
259518.0,2017-05-30,602771,Janus Henderson Group PLC,Financial Institutions,Asset Manager,JEY,STDLONG,BBB+,,EE|UKE,0,16,2017,17.5,431.0754073059361,580.3,0.07183617068065058,8.483219537097295,0.030453127866446522,0.7936541175027345,0.24687658357938713,4.806358586572745
275661.0,2024-11-01,603079,NCB Financial Group Ltd.,Financial Institutions,Bank,JAM,FCLONG,B-,,EE|UKE,0,8,2024,7.36986301369863,1321.5353511410449,,,2.1088634043191505,0.10946362722293691,,0.3851283196615131,
206451.0,2017-12-20,603973,Bank of Valletta PLC,Financial Institutions,Bank,MLT,FCLONG,BBB+,,,1,16,2017,13.842105263157896,1087.3360928222446,,0.008387251239631755,2.7064181599312516,0.02607204205564903,,0.6028063965954468,
,2017-07-07,604073,Lionbridge Capital Co. Ltd.,Financial Institutions,Finance Company,HKG,FCLONG,B+,,,1,10,2017,19.1,,,,,,,,
,2017-10-29,604074,ICBC International Holdings Ltd.,Financial Institutions,Brokerage Company,HKG,STDLONG,A-,,EE|UKE,0,17,2017,19.1,,,,,,,,
,2017-09-14,604635,AFE S.A.,Financial Institutions,Finance Company,GBR,FCLONG,BB-,,,1,11,2017,19.002114164904864,,,,,,,,
63590.0,2017-07-14,606234,Bank of Ireland Group PLC,Financial Institutions,Holding Company,IRL,STDLONG,BBB-,,,1,14,2017,12.902439024390244,6048.011051669224,,,,0.12035995224605027,,,
322494.0,2017-08-24,606954,Postal Savings Bank of China Co. Ltd.,Financial Institutions,Bank,CHN,STDLONG,A,,EE|UKE,0,18,2017,13.706666666666667,6048.011051669224,,0.0048152456040210885,1.3474288523784625,0.004325109620572439,,0.5272643771523565,
186893.0,2017-10-26,608034,PennantPark Floating Rate Capital Ltd.,Financial Institutions,Finance Company,USA,ISRLONG,ilAA-,,,1,20,2017,13.899082568807339,,,0.046034175203634564,4.948113828664781,0.2777569311365236,,0.7222954095568698,
15818.0,2018-07-23,608254,My Money Bank,Financial Institutions,Bank,FRA,STDLONG,BBB-,,,1,14,2018,16.68421052631579,,,,,,,,
29175.0,2017-08-03,608577,Goeasy Ltd.,Financial Institutions,Finance Company,CAN,FCLONG,BB-,,EE|UKE,0,11,2017,18.807783018867923,9.600420611403562,,0.06007732650159208,3.3299367033370273,0.46883520636973014,,0.1571305886809312,
30962.0,2019-06-18,608581,Cadence BanCorp.,Financial Institutions,Holding Company,USA,FCLONG,BB+,,,1,13,2019,13.899082568807339,174.68866666666668,,,,0.026078368036714022,,,
,2018-03-16,608680,"GreenSky Holdings, LLC",Financial Institutions,Finance Company,USA,FCLONG,B+,,,1,10,2018,13.899082568807339,,,,,,,,
,2017-08-22,608690,Bank of China (New Zealand) Ltd.,Financial Institutions,Bank,NZL,STDLONG,A,,EE|UKE,0,18,2017,17.053030303030305,,,,,,,,
164364.0,2017-11-07,608776,Investors Bancorp Inc.,Financial Institutions,Holding Company,USA,STDLONG,BBB-,,,1,14,2017,13.899082568807339,181.34766666666667,,,,0.13421704629593093,,,
,2018-05-10,610015,First Commonwealth Bank,Financial Institutions,Bank,USA,FCLONG,BBB,,,1,15,2018,13.899082568807339,,,,,,,,
285333.0,2017-10-04,610377,Intercorp Financial Services Inc.,Financial Institutions,Bank,PER,FCLONG,BBB-,,,1,14,2017,12.0,2128.1085073419035,,0.02138668239175237,2.435860061346706,0.16964457610846093,,0.5367114521946957,
323554.0,2017-11-06,610514,CORESTATE Capital Holding S.A.,Financial Institutions,Asset Manager,LUX,FCLONG,BB+,,,1,13,2017,,30.79645757323024,,,8.483219537097295,0.1766460929187066,,0.31351627839239105,
,2018-04-22,610759,Taiwan Cooperative Securities Co. Ltd.,Financial Institutions,Brokerage Company,TWN,TAIWALONG,twAA-,,,1,20,2018,20.166666666666668,,,,,,,,
,2018-04-04,611194,Beijing Shougang Fund Co. Ltd.,Financial Institutions,Asset Manager,CHN,STDLONG,BBB+,,,1,16,2018,13.142857142857142,,,,,,,,
,2017-10-12,611474,Yu Rich Financial Services Co. Ltd.,Financial Institutions,Finance Company,TWN,TAIWALONG,twA-,,,1,17,2017,20.166666666666668,,,,,,,,
,2017-09-07,613275,Bank of Nova Scotia Australia Branch,Financial Institutions,Bank,AUS,FCLONG,A+,,EE|UKE,0,19,2017,18.50423728813559,,,,,,,,
,2018-11-28,613374,iQera Group SAS,Financial Institutions,Holding Company,FRA,STDLONG,BB-,,,1,11,2018,16.68421052631579,,,,,,,,
,2017-09-21,613574,KCB Bank Kenya Ltd.,Financial Institutions,Bank,KEN,STDLONG,B+,,,1,10,2017,9.65,,,,,,,,
,2017-12-13,613635,Banco de Costa Rica,Financial Institutions,Bank,CRI,STDLONG,BB-,,,1,11,2017,11.333333333333334,,,,,,,,
,2018-03-13,613874,Barclays Bank UK PLC,Financial Institutions,Bank,GBR,STDLONG,A,,,1,18,2018,18.973469387755102,,,,,,,,
314404.0,2019-01-16,614595,Alior Bank S.A.,Financial Institutions,Bank,POL,STDLONG,BB,,,1,12,2019,14.904761904761905,390.48629490377044,,0.00907718502424624,1.8498902363596954,0.07502081419858622,,0.37980992615341447,
,2017-09-22,614656,Banco del Estado de Chile Sucursal New York,Financial Institutions,Branch,CHL,STDLONG,A+,,,1,19,2017,18.0,,,,,,,,
,2018-04-11,614982,Royal Bank of Scotland PLC (The),Financial Institutions,Bank,GBR,FCLONG,BBB+,,,1,16,2018,18.973469387755102,,,,,,,,
,2018-01-30,615074,Royal Bank of Scotland International Ltd.,Financial Institutions,Bank,GBR,FCLONG,BBB,,,1,15,2018,18.973469387755102,,,,,,,,
32771.0,2017-11-15,615614,WillScot Holdings Corp.,Financial Institutions,Finance Company,USA,FCLONG,B+,,,1,10,2017,13.899082568807339,,,,,,,,
,2017-12-13,616009,Norinchukin Australia Pty Ltd.,Financial Institutions,Bank,AUS,STDLONG,A,,,1,18,2017,18.50423728813559,,,,,,,,
,2017-11-06,616214,China Jianyin Investment Ltd.,Financial Institutions,Asset Manager,CHN,FCLONG,A,,EE|UKE,0,18,2017,13.706666666666667,,,,,,,,
,2018-05-04,616216,Guangzhou Finance Holdings Group Co. Ltd.,Financial Institutions,Holding Company,CHN,STDLONG,BBB+,,,1,16,2018,13.142857142857142,,,,,,,,
294048.0,2018-05-31,616436,Huatai Securities Co. Ltd.,Financial Institutions,Brokerage Company,CHN,FCLONG,BBB,,,1,15,2018,13.142857142857142,5551.741914591242,,0.02119014045688733,2.7947213045918704,0.1842473452525216,,0.6342242785642264,
,2017-12-05,616722,Alpha Holding S.A. de C.V.,Financial Institutions,Holding Company,MEX,STDLONG,B-,,,1,8,2017,17.00173611111111,,,,,,,,
,2018-01-11,616723,"Crediclub, S.A. de C.V., Sociedad Financiera Popular",Financial Institutions,Bank,MEX,CAVALLONG,mxBBB+,,,1,16,2018,16.986666666666668,,,,,,,,
,2018-04-16,617494,Banco CSF S.A.,Financial Institutions,Bank,BRA,BRAZLONG,brAA-,,,1,20,2018,13.325443786982248,,,,,,,,
,2017-12-27,617774,BCS Prime Brokerage Ltd.,Financial Institutions,Brokerage Company,GBR,FCLONG,B+,,,1,10,2017,19.002114164904864,,,,,,,,
,2018-02-16,618055,Societe de Promotion et de Participation pour la Cooperation Economique,Financial Institutions,Finance Company,FRA,FCLONG,AA,,,1,21,2018,16.68421052631579,,,,,,,,
,2017-12-01,618096,LCH Ltd.,Financial Institutions,Exchanges & Clearing Corporations,GBR,STDLONG,A+,,,1,19,2017,19.002114164904864,,,,,,,,
,2017-12-01,618115,Banque Centrale de Compensation S.A.,Financial Institutions,Exchanges & Clearing Corporations,FRA,STDLONG,A+,,,1,19,2017,16.87795275590551,,,,,,,,
282749.0,2018-02-26,618322,BRAC Bank PLC,Financial Institutions,Bank,BGD,STDLONG,B+,,EE|UKE,0,10,2018,10.333333333333334,488.2527254516502,,0.013587302981965957,1.8918703094164406,0.033658389123608856,,0.49552034957441715,
,2019-12-05,620674,First National Bank of Pennsylvania,Financial Institutions,Bank,USA,FCLONG,BBB,,EE|UKE,0,15,2019,13.899082568807339,,,,,,,,
,2018-01-11,621115,Bocom Leasing Management Hong Kong Co. Ltd.,Financial Institutions,Finance Company,HKG,FCLONG,A-,,,1,17,2018,19.363636363636363,,,,,,,,
,2018-03-07,621696,Hudson River Trading LLC,Financial Institutions,Holding Company,USA,STDLONG,BB-,,,1,11,2018,13.899082568807339,,,,,,,,
16149.0,2018-02-18,621775,OFS Capital Corp.,Financial Institutions,Finance Company,USA,ISRLONG,ilA+,,,1,19,2018,13.899082568807339,,,0.04286669274160516,3.7443817370657277,0.4756110780078386,,0.635225342350204,
,2020-07-29,621995,KGI International (Hong Kong) Ltd.,Financial Institutions,Brokerage Company,HKG,FCLONG,BBB-,,,1,14,2020,19.363636363636363,,,,,,,,
,2018-02-20,622235,Banco Sumitomo Mitsui Brasileiro S.A.,Financial Institutions,Branch,BRA,BRAZLONG,brAA-,,,1,20,2018,13.325443786982248,,,,,,,,
184498.0,2018-06-25,622558,Nationstar Mortgage Holdings Inc.,Financial Institutions,Finance Company,USA,STDLONG,B+,,,1,10,2018,13.899082568807339,439.08033333333333,,,,0.7628526702904092,,,
33110.0,2018-02-07,622758,Stepstone Group LP,Financial Institutions,Asset Manager,USA,FCLONG,BB,,,1,12,2018,13.899082568807339,,,,,,,,
,2018-04-17,622816,Banco Cooperativo Sicredi S.A.,Financial Institutions,Bank,BRA,BRAZLONG,brAA-,,,1,20,2018,13.325443786982248,,,,,,,,
320029.0,2018-05-02,623417,B2 Impact ASA,Financial Institutions,Finance Company,NOR,FCLONG,BB-,,,1,11,2018,15.0,58.18367297573658,,0.03867542868904626,2.914775992185342,0.5308257614347008,,0.39645307562035376,
15505.0,2018-03-12,624043,AIB Group PLC,Financial Institutions,Bank,IRL,FCLONG,BB+,,,1,13,2018,12.902439024390244,6048.011051669224,,0.01304340264937924,4.497291418618148,0.07259585024725858,,0.7076077827739996,
,2018-06-26,624235,UBS Europe SE,Financial Institutions,Bank,DEU,STDLONG,A+,,EU|UKE,0,19,2018,16.13157894736842,,,,,,,,
18241.0,2018-05-10,624337,First Commonwealth Financial Corp.,Financial Institutions,Holding Company,USA,FCLONG,BBB-,,,1,14,2018,13.899082568807339,85.43366666666667,,,,0.012095592024330346,,,
,2018-04-09,624394,Mongolian Mortgage Corp. HFC LLC,Financial Institutions,Finance Company,MNG,STDLONG,B-,,,1,8,2018,10.166666666666666,,,,,,,,
,2018-05-14,624915,J.P. Morgan Securities Australia Ltd.,Financial Institutions,Bank,AUS,FCLONG,A+,,,1,19,2018,18.454918032786885,,,,,,,,
20791.0,2019-04-08,625335,Blackstone Mortgage Trust Inc.,Financial Institutions,Finance Company,USA,FCLONG,BB-,,,1,11,2019,13.899082568807339,83.62766666666666,,,,0.7226113917788624,,,
,2018-05-25,625760,Credit Suisse (Schweiz) AG,Financial Institutions,Bank,CHE,FCLONG,A,,,1,18,2018,19.11320754716981,,,,,,,,
203216.0,2018-07-03,626097,KB Securities Co. Ltd.,Financial Institutions,Brokerage Company,KOR,STDLONG,A-,,EE|UKE,0,17,2018,13.742857142857142,288.8088147533744,,0.006906953019263122,2.3086742886062757,0.10819689209515437,,0.1308438618106673,
17897.0,2018-06-19,626254,QIWI PLC,Financial Institutions,Finance Company,CYP,FCLONG,BB-,,,1,11,2018,9.855072463768115,299.60266666666666,133.942,0.07183617068065058,8.483219537097295,0.0,0.9540492390103701,0.25032979801446387,3.3651328624103827
,2018-07-26,626803,"Osaic Holdings, Inc.",Financial Institutions,Holding Company,USA,STDLONG,B+,,,1,10,2018,13.899082568807339,,,,,,,,
,2022-11-20,627260,Police Financial Services Ltd.,Financial Institutions,Bank,AUS,STDLONG,BBB,,,1,15,2022,18.72826086956522,,,,,,,,
,2018-09-11,628018,Agencia Financiera De Desarrollo,Financial Institutions,Bank,PRY,FCLONG,BB,,,1,12,2018,8.393939393939394,,,,,,,,
,2018-07-03,628309,CMB International Capital Corp. Ltd.,Financial Institutions,Brokerage Company,HKG,STDLONG,BBB+,,,1,16,2018,19.363636363636363,,,,,,,,
,2018-07-19,628335,Hamkorbank JSCB,Financial Institutions,Bank,UZB,STDLONG,B+,,,1,10,2018,,,,,,,,,
,2022-06-21,628337,XP Investimentos S.A.,Financial Institutions,Bank,BRA,BRAZLONG,brAAA,,,1,23,2022,13.36283185840708,,,,,,,,
,2018-12-21,628581,Standard Chartered Bank AG,Financial Institutions,Bank,DEU,FCLONG,A,,,1,18,2018,16.13157894736842,,,,,,,,
,2018-06-14,629303,"Edelman Financial Holdings II, Inc.",Financial Institutions,Asset Manager,USA,STDLONG,B,,,1,9,2018,13.899082568807339,,,,,,,,
,2018-06-27,629398,HSBC UK Bank PLC,Financial Institutions,Bank,GBR,STDLONG,AA-,,EE|UK,0,20,2018,18.973469387755102,,,,,,,,
327677.0,2018-07-12,629503,Marex Group PLC,Financial Institutions,Holding Company,GBR,FCLONG,BBB-,,,1,14,2018,18.973469387755102,,,,,,,,
,2018-10-24,629630,Promerica Financial Corp.,Financial Institutions,Bank,PAN,FCLONG,B+,,EE|UKE,0,10,2018,11.24,,,,,,,,
,2018-08-07,629725,Morgan Stanley Europe SE,Financial Institutions,Bank,DEU,STDLONG,A+,,EE|UKE,0,19,2018,16.13157894736842,,,,,,,,
34330.0,2018-10-24,630098,"AssetMark Financial Holdings, Inc.",Financial Institutions,Asset Manager,USA,STDLONG,BB+,,,1,13,2018,13.899082568807339,50.147,20.091,0.07183617068065058,8.483219537097295,0.0,0.22873412880165075,0.09814766519107601,
,2018-07-05,630196,Nets Topco 3 S.a r.l.,Financial Institutions,Finance Company,LUX,FCLONG,B,,,1,9,2018,,,,,,,,,
,2018-09-06,630239,Wells Fargo Finance LLC,Financial Institutions,Holding Company,USA,FCLONG,A-,,,1,17,2018,13.899082568807339,,,,,,,,
,2018-07-12,630315,First Abu Dhabi Bank USA N.V.,Financial Institutions,Bank,CUW,FCLONG,AA-,,,1,20,2018,14.0,,,,,,,,
331614.0,2018-07-05,630386,Nexi SpA,Financial Institutions,Bank,ITA,STDLONG,B+,,,1,10,2018,16.079734219269103,80.61305686582251,1872.675443679115,,8.364529005073964,0.3652724757415831,0.1139001455506069,0.22762620770767072,
,2018-07-17,630399,Franklin Square Holdings L.P.,Financial Institutions,Asset Manager,USA,STDLONG,BB,,EE|UKE,0,12,2018,13.899082568807339,,,,,,,,
,2018-07-25,630496,Mulhacen Pte. Ltd.,Financial Institutions,Bank,SGP,FCLONG,B+,,,1,10,2018,12.5,,,,,,,,
,2018-07-12,630619,First Abu Dhabi Bank USA N.V. (WA Branch),Financial Institutions,Branch,USA,FCLONG,AA-,,,1,20,2018,13.899082568807339,,,,,,,,
,2018-10-11,630697,MGG (BVI) Ltd.,Financial Institutions,Finance Company,USA,ISRLONG,ilA+,,,1,19,2018,13.899082568807339,,,,,,,,
,2018-09-03,630920,AXA Banque,Financial Institutions,Bank,FRA,FCLONG,A+,,,1,19,2018,16.68421052631579,,,,,,,,
21752.0,2021-08-31,632022,River City Bank,Financial Institutions,Bank,USA,STDLONG,BBB-,,,1,14,2021,13.899082568807339,103.30433333333333,,,,0.006359873092381736,,,
,2018-12-20,633195,MUFG Securities (Europe) N.V.,Financial Institutions,Brokerage Company,NLD,STDLONG,A,,,1,18,2018,21.727272727272727,,,,,,,,
65228.0,2018-10-25,633352,Umpqua Holdings Corp.,Financial Institutions,Holding Company,USA,STDLONG,BBB-,,,1,14,2018,13.899082568807339,310.007,,,,0.026514093985023784,,,
,2018-09-10,633379,Carlyle Finance LLC,Financial Institutions,Asset Manager,USA,STDLONG,BBB+,,,1,16,2018,13.899082568807339,,,,,,,,
,2018-10-01,633455,Marex Financial,Financial Institutions,Brokerage Company,GBR,STDLONG,BBB,,,1,15,2018,18.973469387755102,,,,,,,,
,2018-09-13,633478,"Banco de Inversion Afirme S.A., Institucion de Banca Multiple, Afirme Grupo Financiero",Financial Institutions,Bank,MEX,CAVALLONG,mxA,,,1,18,2018,16.986666666666668,,,,,,,,
32748.0,2018-10-25,633540,Newmark Group Inc.,Financial Institutions,Asset Manager,USA,FCLONG,BB+,,,1,13,2018,13.899082568807339,99.69466666666666,71.92666666666666,0.04277218177440948,8.483219537097295,0.15767228252539406,0.7150730896728189,0.06214972174034591,1.733157354740309
,2018-10-14,633595,Max IT Finance Ltd,Financial Institutions,Finance Company,ISR,ISRLONG,ilAA-,,,1,20,2018,19.551020408163264,,,,,,,,
15363.0,2019-08-01,633776,TCF Financial Corp,Financial Institutions,Holding Company,USA,FCLONG,BBB-,,,1,14,2019,13.899082568807339,606.1473333333333,,,,0.05348537443800664,,,
,2018-10-11,633855,Credit Suisse Bank (Europe) S.A.,Financial Institutions,Bank,ESP,FCLONG,A,,,1,18,2018,14.560773480662984,,,,,,,,
214881.0,2018-10-01,634358,Nordea Bank Abp,Financial Institutions,Bank,FIN,STDLONG,AA-,,EU|UKE,0,20,2018,21.137931034482758,6048.011051669224,,0.005663174889018632,2.363269725857896,0.21468441553234055,,0.5757661242152409,
,2018-09-27,634437,"Finanmadrid Mexico, S.A. de C.V. Sociedad Financiera de Objeto Multiple, Entidad Regulada",Financial Institutions,Finance Company,MEX,CAVALLONG,mxA-,,,1,17,2018,16.986666666666668,,,,,,,,
31521.0,2018-10-23,634481,StoneX Group Inc.,Financial Institutions,Brokerage Company,USA,STDLONG,BB-,,,1,11,2018,13.899082568807339,299.73333333333335,,,,0.0034917472877777616,,,
,2023-03-22,635018,Ford Bank GmbH,Financial Institutions,Bank,DEU,FCLONG,BBB-,,EE|UK,0,14,2023,16.44859813084112,,,,,,,,
,2019-02-10,635155,Housing Australia,Financial Institutions,Finance Company,AUS,FCLONG,AAA,,,1,23,2019,18.62109375,,,,,,,,
,2018-11-28,635575,Huatai International Financial Holdings Co. Ltd.,Financial Institutions,Brokerage Company,HKG,FCLONG,BBB,,,1,15,2018,19.363636363636363,,,,,,,,
,2024-04-04,635877,Nuveen LLC,Financial Institutions,Asset Manager,USA,STDLONG,A,,EE|UKE,0,18,2024,13.899082568807339,,,,,,,,
284229.0,2019-01-31,635895,Bajaj Finance Ltd.,Financial Institutions,Finance Company,IND,FCLONG,BBB-,,,1,14,2019,12.290697674418604,52.03353177390583,,0.030591292532243797,1.9190206358169535,0.5157574865091088,,0.6413844890384034,
25251.0,2018-11-29,635896,NH Investment & Securities Co. Ltd.,Financial Institutions,Brokerage Company,KOR,FCLONG,A-,,EE|UKE,0,17,2018,13.742857142857142,763.293993781972,,0.006209014545599696,2.2555645624097607,0.14244193583622222,,0.08652761998537489,
,2018-12-03,636017,Handelsbanken PLC,Financial Institutions,Bank,GBR,FCLONG,AA-,,EU|UKE,0,20,2018,18.973469387755102,,,,,,,,
,2018-11-07,637035,Credit Suisse (Deutschland) AG,Financial Institutions,Bank,DEU,STDLONG,A,,,1,18,2018,16.13157894736842,,,,,,,,
323683.0,2022-03-21,638637,Tikehau Capital SCA,Financial Institutions,Asset Manager,FRA,FCLONG,BBB-,,EU|UKE,0,14,2022,16.476973684210527,1093.6323451722692,,0.019605242298141385,4.900795728548277,0.2585252608573452,,-0.8550170985438341,
