gvkey,ratingdate,entity_id,entname,sectordescription,industrydescription,countrycode,ratingtypecode,currentratingsymbol,priorratingsymbol,regulatoryindicator,unsol,date_column,year,numeric_rating,countryrating,ch,wcap,ICOV,ROA,LDTC,SDTD,OM,Z_score,xint,lt
16267.0,2004-07-27,108556,Leonardo SpA,Corporates,Aerospace & Defense,ITA,STDLONG,BBB,,,1,2004-07-27,2004,15,18.9811320754717,4.695209951396728,1442.189,2.759876329020411,,0.06427883406853684,0.7888567096392695,0.05929826926071106,0.696981870047528,146.26912856845476,21269.445222622882
18754.0,2003-10-21,108566,Kumagai Gumi Co. Ltd.,Corporates,Capital Goods,JPN,FCLONG,SD,,,1,2003-10-21,2003,2,20.608695652173914,599.8873367240818,1442.189,0.9337794258026898,-0.17104491744687808,0.6856031454737727,0.3154865792036566,0.02075513039384758,0.7946964257341799,135.9729520676964,8485.405901201439
100545.0,2003-08-25,108567,Marubeni Corp.,Corporates,Capital Goods,JPN,FCLONG,B+,,,1,2003-08-25,2003,10,20.608695652173914,1091.2001149302732,531.2298546129435,0.6233728510438611,-0.004794456489809995,0.42915055809202524,0.5383119798272443,0.004275397644444601,2.3425659635278504,664.5843259657679,38436.474191318914
19043.0,2003-09-05,108569,Mitsubishi Electric Corp.,Corporates,Capital Goods,JPN,FCLONG,BBB,,,1,2003-09-05,2003,15,20.608695652173914,1091.2001149302732,1442.189,2.4253002940177417,0.002468620986845259,0.1703760038371156,0.5634699586569655,0.015341209488965729,3.8354762335135355,209.12733333333333,26916.855
13990.0,2003-05-29,108727,Warnaco Group Inc.,Corporates,Consumer Products,USA,STDLONG,B+,NR,,1,2003-05-29,2003,10,21.285714285714285,54.88633333333333,-171.55499999999998,-0.2437769927148742,-0.19831051841652136,0.0151485272125099,0.37817740430306196,-0.039462864226464334,-0.5307747887172177,106.67733333333332,2635.557666666667
8873.0,2010-12-07,108805,Questar Corp.,Corporates,Gas,USA,FCLONG,A,,,1,2010-12-07,2010,18,15.691176470588236,22.96666666666667,-134.46666666666667,8.989297324934673,0.06959725111765373,0.22000449728045124,0.2308411579126706,0.3171552857552341,2.5691877772652294,111.89999999999999,4630.033333333334
1632.0,2008-03-18,109017,Analog Devices Inc.,Corporates,Information Technology,USA,STDLONG,BBB+,,,1,2008-03-18,2008,16,19.058823529411764,465.50333333333333,1442.189,48.66040589093862,0.1318413304145373,0.0,0.8914433738875353,0.22957997265389904,13.895535129512211,0.02633333333333333,692.1196666666666
,2010-10-01,109356,Metaldyne LLC,Corporates,Automobiles & Components,USA,FCLONG,B+,NR,,1,2010-10-01,2010,10,15.691176470588236,,,,,,,,,,
7366.0,2001-06-21,109358,Entergy Corp.,Corporates,Electric,USA,STDLONG,BBB,,,1,2001-06-21,2001,15,21.285714285714285,1091.2001149302732,1096.6693333333333,2.205116612477713,0.02936011940776147,0.3180947551562966,0.15310435129751773,0.14283393636583752,1.1088269467240497,667.6686666666666,16184.567000000001
5924.0,2000-11-10,109387,IWC Resources Corp.,Corporates,Water,USA,STDLONG,BBB,,,1,2000-11-10,2000,15,,,,,,,,,,,
8542.0,2020-02-05,109388,Essential Utilities Inc.,Corporates,Water,USA,FCLONG,A,,,1,2020-02-05,2020,18,16.573033707865168,625.5843333333333,429.614,3.5917305357885225,0.029803265530272738,0.325692277732662,0.06790609819052187,0.43671305832218194,1.4596216696230748,104.32666666666667,4937.032999999999
7346.0,2011-07-12,109454,Microsemi Corp.,Corporates,Information Technology,USA,STDLONG,BB-,,,1,2011-07-12,2011,11,15.727272727272727,174.62966666666668,355.41966666666667,48.66040589093862,0.03310354383124073,0.0036137735363975907,0.7150717082487277,0.1518067145069487,10.08114752021221,0.4406666666666667,111.88666666666666
329498.0,2018-11-29,109550,Coles Group Ltd.,Corporates,Retailing,AUS,STDLONG,BBB+,NR,EE|UKE,0,2018-11-29,2018,16,22.075,,,,,,,,,,
13680.0,2005-01-19,109714,Atlantis Plastics Inc.,Corporates,Chemicals,USA,STDLONG,B,,,1,2005-01-19,2005,9,19.428571428571427,1.4256666666666666,33.336999999999996,2.983312818368205,0.03751337600279562,0.4084137932958365,0.3128577010451828,0.05949465558196343,2.7142815809896077,6.351333333333333,130.733
13027.0,2004-04-29,109804,GSE Environmental Inc.,Corporates,Commercial & Professional Services,USA,STDLONG,B+,,,1,2004-04-29,2004,10,20.11111111111111,35.442,77.57933333333334,7.713407165376285,0.09960398247866502,0.08183491695019847,0.7290066893488024,0.07745466869904502,3.712573088083117,2.399,59.52633333333333
,2007-11-20,109873,Teco Finance Inc.,Corporates,Multi,USA,STDLONG,BBB-,NR,,1,2007-11-20,2007,14,19.058823529411764,,,,,,,,,,
5301.0,2012-03-20,109886,Great Atlantic & Pacific Tea Co. Inc. (The),Corporates,Retailing,USA,FCLONG,B-,NR,,1,2012-03-20,2012,8,16.573033707865168,302.5165,449.6465,-0.9885630240054786,-0.19831051841652136,0.340252344771719,0.1603688917113754,-0.02527921361334451,2.4315447411074267,205.7335,3433.0885
10150.0,2024-03-12,109950,Chromalloy Corporation,Corporates,Capital Goods,USA,FCLONG,B,NR,,1,2024-03-12,2024,9,16.573033707865168,,,,,,,,,,
1075.0,2000-09-28,109991,Pinnacle West Capital Corp.,Corporates,Electric,USA,FCLONG,BBB,,,1,2000-09-28,2000,15,,22.909000000000002,-84.88799999999999,3.34194232272043,0.03295650566521986,0.32476869109922296,0.12177487014866373,0.26148838989245166,1.1327234125342487,170.28966666666668,4540.182333333333
3504.0,2004-10-01,110055,Cooper Cos. Inc.,Corporates,Health Care,USA,STDLONG,BB,,,1,2004-10-01,2004,12,20.11111111111111,23.538666666666668,101.79033333333332,12.786316831083482,0.09220782995504521,0.20321883279330577,0.4629087888480665,0.22782292519861844,3.703527302026083,5.858666666666667,227.91833333333332
,2004-11-16,110062,AMI Holdings Inc.,Corporates,Information Technology,USA,STDLONG,B+,,,1,2004-11-16,2004,10,20.11111111111111,,,,,,,,,,
13657.0,2001-04-02,110148,Alliance HealthCare Services,Corporates,Health Care,USA,STDLONG,B+,NR,,1,2001-04-02,2001,10,21.285714285714285,6.485333333333333,5.328666666666667,1.3340832459675458,-0.022392997928644992,1.104885607189732,0.08324049275914118,0.2495099263090685,0.9397381160012596,55.487,732.64
2184.0,2001-06-21,110170,Best Buy Co. Inc.,Corporates,Retailing,USA,STDLONG,BBB-,NR,,1,2001-06-21,2001,14,21.285714285714285,761.1263333333333,443.1623333333334,48.66040589093862,0.09436465189188936,0.018137981278834717,0.9268964137978944,0.03948915847358638,7.659248076720811,10.466666666666667,2138.2313333333336
,2010-11-10,110434,The Rouse Company L.P.,Corporates,Property & Real Estate,USA,FCLONG,BB,NR,,1,2010-11-10,2010,12,15.691176470588236,,,,,,,,,,
,2002-01-03,110534,Longview Fibre Co.,Corporates,Containers & Packaging,USA,STDLONG,BB,,,1,2002-01-03,2002,12,21.285714285714285,,,,,,,,,,
12246.0,2014-05-08,110547,Anchor Glass Container Corp.,Corporates,Containers & Packaging,USA,STDLONG,B+,,,1,2014-05-08,2014,10,16.573033707865168,,,,,,,,,,
148272.0,2001-10-26,110556,La Quinta Properties Inc.,Corporates,Hotels & Gaming,USA,FCLONG,BB-,,,1,2001-10-26,2001,11,21.285714285714285,38.991,,0.41528073496838414,-0.0670500015737994,0.2366707963217708,,0.1483118778599051,,186.457,1701.004
,2001-02-05,110683,Olivetti SpA,Corporates,Telecom Services,ITA,FCLONG,BBB,,,1,2001-02-05,2001,15,18.8,,,,,,,,,,
7974.0,2000-10-24,111243,NiSource Inc.,Corporates,Multi,USA,FCLONG,BBB,,,1,2000-10-24,2000,15,,45.053666666666665,-366.971,3.056398954247452,0.03523311607319223,0.34626718675582846,0.2427908568371665,0.1497403946067605,1.411621522404617,144.70933333333335,4188.205
15172.0,2003-03-05,111294,Fiat SpA,Corporates,Automobiles & Components,ITA,STDLONG,BB+,,,1,2003-03-05,2003,13,18.88372093023256,1091.2001149302732,,0.05800321569932341,-0.013384651548573835,0.19202441184008687,,0.002108906061020112,,2823.114666666667,80363.33866666666
12785.0,2010-12-02,111507,Pilgrim's Pride Corp.,Corporates,Consumer Products,USA,FCLONG,BB-,NR,,1,2010-12-02,2010,11,15.691176470588236,115.91666666666667,-8.359999999999976,-0.5891542125371775,-0.11326327278006981,0.12774704366990372,0.4810436984482674,-0.008534689391220698,2.445508964221831,145.183,2819.522333333333
12102.0,2001-09-04,111612,Arahova,Corporates,Media & Entertainment,USA,STDLONG,BB-,NR,,1,2001-09-04,2001,11,21.285714285714285,626.155,538.415,0.6988316136869601,0.14230080669933162,1.1722839669314193,0.07183219267970145,0.25797176202500466,0.87916245490514,191.803,2190.703
13536.0,2003-09-11,111620,American Health Properties Inc.,Corporates,Property & Real Estate,USA,STDLONG,BBB+,NR,,1,2003-09-11,2003,16,21.285714285714285,,,,,,,,,,
15258.0,2003-08-12,111643,BP Canada Energy Co.,Corporates,Energy,CAN,STDLONG,AA+,NR,,1,2003-08-12,2003,22,20.016339869281047,,,,,,,,,,
,2009-05-01,111653,New Jersey-American Water Co.,Corporates,Water,USA,STDLONG,BBB+,NR,,1,2009-05-01,2009,16,17.927272727272726,,,,,,,,,,
7260.0,2018-01-04,111686,Meredith Corp.,Corporates,Media & Entertainment,USA,FCLONG,B+,,,1,2018-01-04,2018,10,16.573033707865168,23.363333333333333,0.12566666666666748,13.914230238660942,0.043412141064275024,0.24214098137410836,0.27355203743142725,0.16372764066392934,2.1351510845414388,19.514333333333337,1788.1083333333333
,2000-01-19,111880,National Railroad Passenger Corp. (Amtrak),Corporates,Transportation,USA,STDLONG,BBB,,,1,2000-01-19,2000,15,,,,,,,,,,,
266077.0,2011-12-21,112050,Toll Corp.,Corporates,Homebuilding,USA,FCLONG,BB+,,,1,2011-12-21,2011,13,15.727272727272727,,,,,,,,,,
6034.0,2020-11-09,112222,Interface Inc.,Corporates,Commercial & Professional Services,USA,STDLONG,BB-,NR,EE|UKE,0,2020-11-09,2020,11,16.573033707865168,83.109,291.4576666666667,9.554806383143243,0.053760331934688155,0.3961556483264108,0.2884809879339983,0.11284377976192213,2.827546350621288,17.206666666666667,818.4456666666666
1690.0,2013-04-23,112354,Apple Inc.,Corporates,Information Technology,USA,STDLONG,AA+,NR,EE|UKE,0,2013-04-23,2013,22,16.573033707865168,1091.2001149302732,1442.189,48.66040589093862,0.21539047859580343,0.0,0.7087446881552024,0.31566024372709417,8.106294752082668,0.0,41667.333333333336
14447.0,2002-04-26,113025,LVMH Moet Hennessy Louis Vuitton S.E.,Corporates,Consumer Products,FRA,STDLONG,BBB+,,,1,2002-04-26,2002,16,19.058823529411764,636.6393333333334,437.0993333333333,3.4421863700832525,0.021658136306547265,0.20424266406895009,0.6094292762497093,0.15060275419737126,7.540285498593527,489.4296666666667,13431.119333333334
15346.0,2004-09-22,113081,Loehmann's Holdings Inc.,Corporates,Retailing,USA,STDLONG,B,,,1,2004-09-22,2004,9,20.11111111111111,11.048333333333332,25.536333333333335,7.2759363249040545,0.06853034286851632,0.09676885009919872,0.6874744584370842,0.04058521720044009,4.157924709853616,2.5533333333333332,63.36333333333334
,2011-12-09,113276,ABB Finance B.V.,Corporates,Capital Goods,NLD,FCLONG,A,,,1,2011-12-09,2011,18,23.0,,,,,,,,,,
13556.0,2000-08-10,113344,Thales S.A.,Corporates,Aerospace & Defense,FRA,FCLONG,A-,,,1,2000-08-10,2000,17,,1091.2001149302732,630.2703333333333,4.122428590748909,0.012309569472880857,0.038721996712872804,0.9206755896658899,0.03613836819232857,1.2263704745648991,84.417,8321.936333333333
30198.0,2004-01-20,113485,Victor Technologies Group Inc.,Corporates,Capital Goods,USA,STDLONG,B+,NR,,1,2004-01-20,2004,10,20.11111111111111,16.332333333333334,127.991,0.9736756487962435,0.26556979568282874,0.18118580146084126,0.14632931213140896,0.07278840438077447,0.16958014649474293,40.571333333333335,752.297
,2010-06-21,113565,Interactive Data Corp.,Corporates,Media & Entertainment,USA,STDLONG,B,,,1,2010-06-21,2010,9,15.691176470588236,,,,,,,,,,
12589.0,2006-04-11,113572,Encompass Health Corp.,Corporates,Health Care,USA,STDLONG,B,NR,,1,2006-04-11,2006,9,19.466666666666665,367.349,-18.859333333333336,1.2911075472325662,-0.09014830143953263,0.8814229009230594,0.23195733198085108,0.10334215669944748,0.09725897517931577,307.06933333333336,4913.780333333333
100522.0,2003-09-05,113581,Mitsui Fudosan Co. Ltd.,Corporates,Property & Real Estate,JPN,FCLONG,BBB-,,,1,2003-09-05,2003,14,20.608695652173914,1091.2001149302732,,2.6105437550599793,0.009262243254223094,0.3902917220318242,,0.07050983995570127,,265.2368062262233,20097.787588334333
5560.0,2013-04-04,113752,Hecla Mining Co.,Corporates,Metals & Mining,USA,FCLONG,B,NR,,1,2013-04-04,2013,9,16.573033707865168,247.01766666666666,206.27433333333332,20.39335088296828,0.05151909462949431,0.005297044300820018,0.47497175287941457,0.13655321017706792,13.895535129512211,2.5043333333333333,305.51866666666666
,2001-12-11,113765,New York Water Service Corp.,Corporates,Water,USA,STDLONG,BBB,,,1,2001-12-11,2001,15,21.285714285714285,,,,,,,,,,
160681.0,2002-04-18,113946,"Hyster-Yale, Inc.",Corporates,Capital Goods,USA,FCLONG,BB-,,,1,2002-04-18,2002,11,21.285714285714285,,,,,,,,,,
5581.0,2015-03-12,113993,Helmerich & Payne Inc.,Corporates,Energy,USA,FCLONG,BBB+,,,1,2015-03-12,2015,16,16.573033707865168,301.624,696.614,48.66040589093862,0.10819342066976416,0.0176016276440326,0.24254891085956842,0.2792043929597375,4.631145211490369,16.267,1846.0236666666667
6216.0,2023-02-07,114429,Jacobs Engineering Group Inc.,Corporates,Commercial & Professional Services,USA,STDLONG,BBB-,,EE|UKE,0,2023-02-07,2023,14,16.573033707865168,1005.7173333333334,1383.707333333333,14.05580776769415,0.038780048480926484,0.2458437490584813,0.4213871796761329,0.07514584343918936,2.931401112732232,78.38866666666667,7474.080333333334
5400.0,2002-08-20,114480,HCC Industries Inc.,Corporates,Information Technology,USA,STDLONG,CCC,NR,,1,2002-08-20,2002,6,21.285714285714285,,,,,,,,,,
8823.0,2011-12-21,114515,PulteGroup Inc.,Corporates,Homebuilding,USA,FCLONG,BB-,,,1,2011-12-21,2011,11,15.727272727272727,1091.2001149302732,,-4.58488708233623,-0.15040046473981755,0.4338438905583926,,-0.2175708258612452,,245.511,5764.583666666666
10232.0,2001-09-24,114584,Symbol Technologies Inc.,Corporates,Information Technology,USA,STDLONG,BB,,,1,2001-09-24,2001,12,21.285714285714285,36.60766666666667,422.3813333333333,19.277975173162563,0.06299179824031885,0.10642749114145263,0.5613120446705175,0.14871482772107672,7.775499776185082,10.247333333333332,535.486
15520.0,2014-05-12,114636,Signet Jewelers Ltd.,Corporates,Retailing,BMU,STDLONG,BBB-,,,1,2014-05-12,2014,14,20.0,345.1333333333334,1442.189,48.66040589093862,0.09267219776642514,0.0,0.6306894505209769,0.09822973227342387,4.8568374400879835,3.8666666666666667,1394.7666666666667
25493.0,2002-11-01,114640,Rexnord LLC,Corporates,Capital Goods,USA,STDLONG,B+,,,1,2002-11-01,2002,10,21.285714285714285,,,,,,,,,,
,2011-10-18,114866,J.M. Huber Corp.,Corporates,Chemicals,USA,FCLONG,BB-,,,1,2011-10-18,2011,11,15.727272727272727,,,,,,,,,,
9831.0,2011-06-17,114869,South Jersey Industries Inc.,Corporates,Gas,USA,STDLONG,BBB+,,,1,2011-06-17,2011,16,15.727272727272727,3.987,-130.64633333333333,5.716431748001059,0.03586634224177102,0.17501083475562065,0.40118615351221126,0.13897560855899668,1.3349084190543998,22.188,1340.3136666666667
103159.0,2003-11-21,114881,Pechiney S.A.,Corporates,Metals & Mining,FRA,STDLONG,A-,,,1,2003-11-21,2003,17,18.818181818181817,311.49933333333337,973.4246666666667,4.7892881080641265,0.02004487899829571,0.13002161074709442,0.530613452721628,0.04551145440310057,2.8631041606058925,100.57933333333334,4740.315666666666
28511.0,2001-10-02,114948,American Restaurant Group Inc.,Corporates,Retailing,USA,STDLONG,B,NR,,1,2001-10-02,2001,9,21.285714285714285,8.860333333333335,-35.60066666666666,0.9642056060875767,0.013359255157430085,1.196610998960331,0.2547707740518382,0.052464741374343114,,19.637666666666664,220.316
,2002-12-03,115086,RELX Inc.,Corporates,Media & Entertainment,USA,STDLONG,A-,,,1,2002-12-03,2002,17,21.285714285714285,,,,,,,,,,
187131.0,2006-12-08,115094,ESCO Corp.,Corporates,Capital Goods,USA,STDLONG,B+,,,1,2006-12-08,2006,10,19.466666666666665,,,,,,,,,,
60892.0,2001-08-07,115382,Edison Mission Energy,Corporates,Electric,USA,FCLONG,BBB-,,,1,2001-08-07,2001,14,21.285714285714285,606.9126666666667,-804.4646666666667,0.6607192328370992,0.014114599840016949,0.4526590043806021,0.19823311946247982,0.18593076206123307,,453.68333333333334,9405.331666666667
3863.0,2021-05-17,115384,Deluxe Corp.,Corporates,Commercial & Professional Services,USA,FCLONG,B+,NR,,1,2021-05-17,2021,10,16.573033707865168,85.49400000000001,72.35700000000001,10.827866452367848,-0.01108449711953321,0.4434490840532912,0.2960198432555708,0.15606215810448323,2.80432614279638,28.311333333333334,1365.3860000000002
,2000-02-18,115390,Cable & Wireless Ltd.,Corporates,Telecom Services,GBR,FCLONG,A,,,1,2000-02-18,2000,18,,,,,,,,,,,
,2011-06-16,115606,ABB Treasury Center (USA) Inc.,Corporates,Information Technology,USA,FCLONG,A,,,1,2011-06-16,2011,18,15.727272727272727,,,,,,,,,,
63464.0,2001-08-02,115616,Cogentrix Energy Inc.,Corporates,Electric,USA,FCLONG,BB+,,,1,2001-08-02,2001,13,21.285714285714285,86.795,51.272333333333336,1.5029206803733601,0.022909027363174562,0.7814266247592757,0.10576394152263757,0.32963844452958296,,101.197,1742.8149999999998
,2005-12-01,115685,Shell Petroleum B.V.,Corporates,Energy,NLD,STDLONG,AA,NR,,1,2005-12-01,2005,21,23.0,,,,,,,,,,
17436.0,2000-06-22,115697,BASF SE,Corporates,Chemicals,DEU,FCLONG,AA-,,,1,2000-06-22,2000,20,,943.1649767969848,1442.189,11.98520968456338,0.05242691735338901,0.026668722536576314,0.20028203482237517,0.11192968501021343,3.2717669173966364,289.9931877755637,15253.121712877697
100080.0,2000-06-29,115699,Bayer AG,Corporates,Health Care,DEU,STDLONG,AA,,,1,2000-06-29,2000,21,,1091.2001149302732,,8.475118482127314,0.05782450713276216,0.07764565499641897,,0.11223506477182632,,406.7065,17450.698333333334
18467.0,2003-10-21,115701,Fujitsu Ltd.,Corporates,Information Technology,JPN,FCLONG,BB+,,,1,2003-10-21,2003,13,20.608695652173914,1091.2001149302732,1442.189,2.2054064205821007,-0.03682916881631668,0.25461834829793695,0.5944916689162859,0.017126250921733064,4.267000498186228,322.77666666666664,28159.34833333333
100435.0,2002-07-24,115702,Itochu Corp.,Corporates,Capital Goods,JPN,FCLONG,BB+,,,1,2002-07-24,2002,13,21.333333333333332,1091.2001149302732,1442.189,0.885819789263577,0.001824278565941307,0.4003449069018985,0.5608527725110215,0.007031487528590219,3.1338952517014227,958.6869765486975,43108.03499690904
,2018-12-17,115704,Peugeot S.A.,Corporates,Automobiles & Components,FRA,FCLONG,BBB-,,,1,2018-12-17,2018,14,19.91743119266055,,,,,,,,,,
11416.0,2009-02-17,115708,Pennsylvania-American Water Co.,Corporates,Water,USA,STDLONG,BBB+,NR,,1,2009-02-17,2009,16,17.927272727272726,,,,,,,,,,
101394.0,2001-06-06,115751,Solvay S.A.,Corporates,Chemicals,BEL,STDLONG,A,,,1,2001-06-06,2001,18,,144.9553037196354,877.5220396130663,7.424916980472536,0.04837655262584441,0.0767755376366873,0.5076255568247721,0.08443337858455506,2.0823176201140807,94.1837313310064,4838.1862432623175
19157.0,2003-09-05,115762,Omron Corp.,Corporates,Information Technology,JPN,FCLONG,A,,,1,2003-09-05,2003,18,20.608695652173914,672.4715233865145,1239.5902264580411,17.16217086162878,-0.0138983989660985,0.06792315470300142,0.5659787825955674,0.0476413313015755,13.895535129512211,12.715614377606398,2336.678176858248
10877.0,2011-05-09,115837,Unit Corp.,Corporates,Energy,USA,FCLONG,BB-,,,1,2011-05-09,2011,11,15.727272727272727,1.0276666666666667,51.39533333333333,48.66040589093862,0.02853371338563011,0.050599448988503735,0.1730580242739701,0.09788834487595077,2.6938444083551425,4.314333333333334,856.6596666666668
12144.0,2001-12-12,115942,SunGard Data Systems Inc.,Corporates,Information Technology,USA,STDLONG,BBB+,,,1,2001-12-12,2001,16,21.285714285714285,261.098,409.3343333333333,48.66040589093862,0.09319665974343398,0.0034823594418835935,0.9852483862182421,0.19512653690086804,9.439749049614925,2.1010000000000004,357.04466666666667
,2012-06-04,116139,Teollisuuden Voima Oyj,Corporates,Electric,FIN,STDLONG,BBB,NR,,1,2012-06-04,2012,15,23.0,,,,,,,,,,
100718.0,2003-09-05,116155,Takeda Pharmaceutical Co. Ltd.,Corporates,Health Care,JPN,FCLONG,AA,,,1,2003-09-05,2003,21,20.608695652173914,1091.2001149302732,1442.189,48.66040589093862,0.12585404706676614,0.0,0.7312052650462992,0.2704997501149764,8.944871479777577,6.360199786909192,4132.1709194428195
,2001-03-12,116235,Land Securities PLC,Corporates,Property & Real Estate,GBR,STDLONG,A+,,,1,2001-03-12,2001,19,19.714285714285715,,,,,,,,,,
