gvkey,ratingdate,entity_id,entname,sectordescription,industrydescription,countrycode,ratingtypecode,currentratingsymbol,priorratingsymbol,regulatoryindicator,unsol,date_column,year,numeric_rating,countryrating
,2001-11-23,357808,Molson Canada,Corporates,Consumer Products,CAN,STDLONG,BBB+,,,N,2001-11-23,2001,16,19.818181818181817
,2003-11-27,357824,GTECH S.p.A.,Corporates,Media & Entertainment,ITA,STDLONG,BBB,,,N,2003-11-27,2003,15,18.88372093023256
324988.0,2020-07-09,357843,doValue SpA,Corporates,Commercial & Professional Services,ITA,FCLONG,BB,,EU|UKE,Y,2020-07-09,2020,12,17.242957746478872
2259.0,2001-12-04,357848,Black Hills Corp.,Corporates,Multi,USA,STDLONG,BBB,,,N,2001-12-04,2001,15,21.285714285714285
163939.0,2003-10-31,357877,Alon USA Energy Inc.,Corporates,Energy,USA,STDLONG,B,,,N,2003-10-31,2003,9,21.285714285714285
5187.0,2001-11-28,357917,GlobalSantaFe Corp.,Corporates,Energy,USA,STDLONG,A-,,,N,2001-11-28,2001,17,21.285714285714285
122380.0,2002-07-11,357924,Lennox International Inc.,Corporates,Building Materials,USA,STDLONG,BB-,,,N,2002-07-11,2002,11,21.285714285714285
,2001-12-03,357989,Findexa II AS,Corporates,Commercial & Professional Services,NOR,STDLONG,B+,,,N,2001-12-03,2001,10,23.0
25330.0,2001-12-03,358014,United Surgical Partners International Inc.,Corporates,Health Care,USA,STDLONG,B+,,,N,2001-12-03,2001,10,21.285714285714285
141239.0,2003-06-25,358041,Telekom Austria AG,Corporates,Telecom Services,AUT,STDLONG,BBB,,,N,2003-06-25,2003,15,22.428571428571427
28839.0,2013-12-11,358064,NH Hotel Group S.A.,Corporates,Hotels & Gaming,ESP,STDLONG,B-,,,N,2013-12-11,2013,8,18.723809523809525
212628.0,2014-09-05,358098,Aristocrat Leisure Ltd.,Corporates,Hotels & Gaming,AUS,FCLONG,BB,,,N,2014-09-05,2014,12,22.166666666666668
209341.0,2000-11-09,358157,United Microelectronics Corp.,Corporates,Information Technology,TWN,TAIWALONG,twAA,,,N,2000-11-09,2000,21,
25807.0,2001-12-10,358179,GTECH Holdings Corp.,Corporates,Hotels & Gaming,USA,STDLONG,BBB,,,N,2001-12-10,2001,15,21.285714285714285
266297.0,2001-12-07,358216,International Specialty Holdings Inc.,Corporates,Chemicals,USA,STDLONG,BB,,,N,2001-12-07,2001,12,21.285714285714285
63716.0,2001-12-11,358219,Pegasus Communications Corp.,Corporates,Media & Entertainment,USA,STDLONG,B,,,N,2001-12-11,2001,9,21.285714285714285
221685.0,2001-12-11,358242,North-West Telecom (JSC),Corporates,Telecom Services,RUS,STDLONG,CCC,,,N,2001-12-11,2001,6,6.375
108692.0,2001-12-17,358243,Uralsvyazinform (OJSC),Corporates,Telecom Services,RUS,STDLONG,B-,,,N,2001-12-17,2001,8,6.375
239585.0,2001-12-14,358244,Central Telecommunications Co. (OJSC),Corporates,Telecom Services,RUS,STDLONG,CCC,,,N,2001-12-14,2001,6,6.375
221666.0,2001-12-27,358245,Southern Telecommunications Co. (OJSC),Corporates,Telecom Services,RUS,STDLONG,CCC+,,,N,2001-12-27,2001,7,6.375
,2003-03-20,358253,BRISA Finance B.V.,Corporates,Capital Goods,NLD,STDLONG,A+,,,N,2003-03-20,2003,19,23.0
31207.0,2001-12-17,358276,GCC S.A.B. de C.V.,Corporates,Building Materials,MEX,CAVALLONG,mxAA,,,N,2001-12-17,2001,21,18.34285714285714
,2007-08-03,358372,Marine Corps Community Services,Corporates,Commercial & Professional Services,USA,STDLONG,AA-,,,N,2007-08-03,2007,20,19.058823529411764
149578.0,2002-02-28,358407,Rotech Healthcare Inc.,Corporates,Health Care,USA,STDLONG,BB,,,N,2002-02-28,2002,12,21.285714285714285
116368.0,2002-01-29,358413,OMZ,Corporates,Capital Goods,RUS,STDLONG,CCC+,,,N,2002-01-29,2002,7,7.590909090909091
211818.0,2001-12-20,358622,Mosel Vitelic Inc.,Corporates,Information Technology,TWN,FCLONG,B-,,,N,2001-12-20,2001,8,
,2001-12-26,358774,Flint Hills Resources LLC,Corporates,Chemicals,USA,STDLONG,A+,,,N,2001-12-26,2001,19,21.285714285714285
9699.0,2001-12-26,358789,Sigma-Aldrich Corp.,Corporates,Chemicals,USA,STDLONG,A-,,,N,2001-12-26,2001,17,21.285714285714285
14650.0,2008-05-29,359246,BMC Software Inc.,Corporates,Information Technology,USA,STDLONG,BBB,,,N,2008-05-29,2008,15,19.058823529411764
,2002-01-02,359363,Aqua Pennsylvania Inc.,Corporates,Water,USA,STDLONG,A+,,,N,2002-01-02,2002,19,21.285714285714285
241637.0,2008-07-14,359384,Anheuser-Busch InBev S.A./N.V.,Corporates,Consumer Products,BEL,STDLONG,BBB+,,,N,2008-07-14,2008,16,21.22222222222222
,2002-01-04,359391,Owens Illinois Group Inc.,Corporates,Containers & Packaging,USA,STDLONG,BB,,,N,2002-01-04,2002,12,21.285714285714285
,2006-05-31,359394,MACTEC Inc.,Corporates,Commercial & Professional Services,USA,STDLONG,B+,,,N,2006-05-31,2006,10,19.466666666666665
,2004-04-29,359402,"Compania de Alumbrado Electrico de San Salvador, S.A. de C.V.",Corporates,Electric,SLV,STDLONG,BB+,,,N,2004-04-29,2004,13,13.0
,2004-04-30,359403,"Empresa Electrica de Oriente, S.A. de C.V.",Corporates,Electric,SLV,STDLONG,BB+,,,N,2004-04-30,2004,13,13.0
,2004-04-30,359404,"Distribuidora Electrica de Usulutan, S.A. de C.V.",Corporates,Electric,SLV,STDLONG,BB+,,,N,2004-04-30,2004,13,13.0
,2002-01-13,359415,Kowloon Motor Bus Co. (1933) Ltd. (The),Corporates,Transportation,HKG,STDLONG,A,,,N,2002-01-13,2002,18,19.666666666666668
155970.0,2002-01-10,359451,Oncor Electric Delivery Co. LLC,Corporates,Electric,USA,STDLONG,BBB+,,,N,2002-01-10,2002,16,21.285714285714285
157373.0,2002-01-10,359461,Vistra Corp.,Corporates,Electric,USA,STDLONG,BBB+,,,N,2002-01-10,2002,16,21.285714285714285
221884.0,2002-01-15,359468,Gecina,Corporates,Property & Real Estate,FRA,STDLONG,A-,,,N,2002-01-15,2002,17,19.058823529411764
29274.0,2002-03-05,359478,ATMI Inc.,Corporates,Information Technology,USA,STDLONG,B+,,,N,2002-03-05,2002,10,21.285714285714285
264812.0,2002-01-14,359495,Jacobs Entertainment Inc.,Corporates,Hotels & Gaming,USA,STDLONG,B,,,N,2002-01-14,2002,9,21.285714285714285
221612.0,2002-01-23,359501,Telenor ASA,Corporates,Telecom Services,NOR,STDLONG,A-,,,N,2002-01-23,2002,17,23.0
101209.0,2002-03-20,359530,Altadis S.A.,Corporates,Consumer Products,ESP,STDLONG,A-,,,N,2002-03-20,2002,17,20.5
60835.0,2002-01-15,359532,US Oncology Inc.,Corporates,Health Care,USA,STDLONG,BB,,,N,2002-01-15,2002,12,21.285714285714285
,2002-01-15,359542,Syniverse Technologies Inc.,Corporates,Telecom Services,USA,STDLONG,B+,,,N,2002-01-15,2002,10,21.285714285714285
119574.0,2002-12-20,359560,Extreme Networks Inc.,Corporates,Information Technology,USA,STDLONG,B,,,N,2002-12-20,2002,9,21.285714285714285
213210.0,2002-01-28,359590,Ritek Corp.,Corporates,Information Technology,TWN,STDLONG,BB-,,,N,2002-01-28,2002,11,21.0
208068.0,2002-01-23,359669,Siliconware Precision Industries Co. Ltd.,Corporates,Information Technology,TWN,STDLONG,BB-,,,N,2002-01-23,2002,11,21.0
,2002-01-25,359683,Aurelia Energy N.V.,Corporates,Energy,NLD,STDLONG,BB,,,N,2002-01-25,2002,12,23.0
,2002-01-24,359707,GIE ENGIE Alliance,Corporates,Electric,FRA,STDLONG,A-,,,N,2002-01-24,2002,17,19.058823529411764
62266.0,2002-01-30,359713,CSG Systems International Inc.,Corporates,Commercial & Professional Services,USA,STDLONG,BB,,,N,2002-01-30,2002,12,21.285714285714285
203961.0,2001-12-28,359732,Test Rite International Corp.,Corporates,Retailing,TWN,TAIWALONG,twBBB,,,N,2001-12-28,2001,15,
209566.0,2000-03-06,359733,Yang Ming Marine Transport Corp.,Corporates,Transportation,TWN,TAIWALONG,twA,,,N,2000-03-06,2000,18,
201398.0,2021-03-02,359734,Yageo Corp.,Corporates,Information Technology,TWN,TAIWALONG,twA+,,,N,2021-03-02,2021,19,20.166666666666668
200935.0,2002-03-18,359735,Compal Electronics Inc.,Corporates,Information Technology,TWN,TAIWALONG,twA,,,N,2002-03-18,2002,18,21.0
201395.0,2010-04-20,359736,Taiwan Semiconductor Manufacturing Co. Ltd.,Corporates,Information Technology,TWN,STDLONG,A+,,,N,2010-04-20,2010,19,20.166666666666668
11446.0,2002-01-30,359814,MeadWestvaco Corp.,Corporates,Paper & Forest Products,USA,STDLONG,BBB,,,N,2002-01-30,2002,15,21.285714285714285
,2002-01-31,359817,Kleopatra Lux 1 S.a.r.l,Corporates,Chemicals,LUX,STDLONG,BB-,,,N,2002-01-31,2002,11,
211819.0,2002-01-31,359850,National Grid PLC,Corporates,Multi,GBR,STDLONG,A,,,N,2002-01-31,2002,18,20.22222222222222
269561.0,2002-01-31,359851,Concern Kalina (JSC),Corporates,Consumer Products,RUS,RUSSIALONG,ruBB+,,,N,2002-01-31,2002,13,7.590909090909091
269532.0,2002-02-12,359883,Genesis Energy Ltd.,Corporates,Electric,NZL,FCLONG,BBB+,,,N,2002-02-12,2002,16,21.3
156862.0,2002-02-06,359927,American Achievement Corp.,Corporates,Consumer Products,USA,STDLONG,B+,,,N,2002-02-06,2002,10,21.285714285714285
204837.0,2009-05-21,359929,Medco Energi Internasional Tbk. PT,Corporates,Energy,IDN,ASNLONG,axBB-,,,N,2009-05-21,2009,11,9.063492063492063
,2002-02-07,359932,BP America Production Co.,Corporates,Energy,USA,STDLONG,AA+,,,N,2002-02-07,2002,22,21.285714285714285
28667.0,2002-02-04,359952,Agricore United,Corporates,Consumer Products,CAN,STDLONG,BB+,,,N,2002-02-04,2002,13,19.755760368663594
16423.0,2002-02-05,359960,Brookfield Office Properties Inc.,Corporates,Property & Real Estate,CAN,STDLONG,BBB,,,N,2002-02-05,2002,15,19.755760368663594
,2005-05-17,359988,Canon Communications LLC,Corporates,Commercial & Professional Services,USA,STDLONG,B,,,N,2005-05-17,2005,9,19.428571428571427
268835.0,2002-02-07,360013,Kazakhtelecom JSC,Corporates,Telecom Services,KAZ,STDLONG,BB-,,,N,2002-02-07,2002,11,12.166666666666666
,2002-02-08,360018,Schiphol Nederland B.V.,Corporates,Transportation,NLD,STDLONG,AAA,,,N,2002-02-08,2002,23,23.0
15274.0,2003-03-06,360028,Walter Energy Inc.,Corporates,Metals & Mining,USA,STDLONG,BB,,,N,2003-03-06,2003,12,21.285714285714285
,2006-07-13,360029,Mobile Storage Group Inc.,Corporates,Commercial & Professional Services,USA,STDLONG,B+,,,N,2006-07-13,2006,10,19.466666666666665
1914.0,2003-06-16,360031,Aviall Inc.,Corporates,Aerospace & Defense,USA,STDLONG,BB,,,N,2003-06-16,2003,12,21.285714285714285
,2002-02-12,360032,Circus and Eldorado Joint Venture,Corporates,Hotels & Gaming,USA,STDLONG,B+,,,N,2002-02-12,2002,10,21.285714285714285
,2002-02-07,360038,Korea Western Power Co. Ltd.,Corporates,Electric,KOR,FCLONG,BBB,,,N,2002-02-07,2002,15,16.833333333333332
,2002-03-14,360039,Erdenet Mining Corp.,Corporates,Metals & Mining,MNG,FCLONG,B,,,N,2002-03-14,2002,9,
,2002-02-08,360065,Graphic Packaging Corp.,Corporates,Containers & Packaging,USA,STDLONG,BB,,,N,2002-02-08,2002,12,21.285714285714285
,2003-03-28,360125,Printpack Holdings Inc.,Corporates,Containers & Packaging,USA,STDLONG,BB,,,N,2003-03-28,2003,12,21.285714285714285
248438.0,2002-02-13,360137,Japan Real Estate Investment Corp.,Corporates,Property & Real Estate,JPN,FCLONG,A+,,,N,2002-02-13,2002,19,21.333333333333332
,2002-02-20,360184,Northern Powergrid (Northeast) PLC,Corporates,Electric,GBR,STDLONG,A-,,,N,2002-02-20,2002,17,20.22222222222222
12555.0,2002-02-27,360196,Interstate Power & Light Co.,Corporates,Electric,USA,STDLONG,A-,,,N,2002-02-27,2002,17,21.285714285714285
6402.0,2003-07-22,360240,Kerr Group Inc.,Corporates,Building Materials,USA,STDLONG,BB-,,,N,2003-07-22,2003,11,21.285714285714285
,2002-02-25,360250,L'attrait Co. Ltd.,Corporates,Property & Real Estate,JPN,FCLONG,B-,,,N,2002-02-25,2002,8,21.333333333333332
,2002-02-21,360263,Toronto Hydro Corp.,Corporates,Electric,CAN,STDLONG,A,,,N,2002-02-21,2002,18,19.755760368663594
119753.0,2002-02-26,360305,Accredo Health Inc.,Corporates,Health Care,USA,STDLONG,BB,,,N,2002-02-26,2002,12,21.285714285714285
151750.0,2002-02-25,360310,BHP Billiton Nickel West Pty Ltd.,Corporates,Metals & Mining,AUS,FCLONG,BBB,,,N,2002-02-25,2002,15,21.666666666666668
250798.0,2002-02-26,360316,Autoroutes du Sud de la France S.A.,Corporates,Transportation,FRA,STDLONG,AA-,,,N,2002-02-26,2002,20,19.058823529411764
100061.0,2003-07-10,360317,Evonik Degussa GmbH,Corporates,Chemicals,DEU,STDLONG,BBB+,,,N,2003-07-10,2003,16,21.0
227218.0,2002-03-11,360517,Befimmo S.A.,Corporates,Property & Real Estate,BEL,STDLONG,BBB,,,N,2002-03-11,2002,15,
204489.0,2002-03-15,360569,UMC Japan Inc.,Corporates,Information Technology,JPN,STDLONG,BB+,,,N,2002-03-15,2002,13,21.333333333333332
200892.0,2001-12-12,360621,CMC Magnetics Corp.,Corporates,Information Technology,TWN,TAIWALONG,twBBB+,,,N,2001-12-12,2001,16,
209129.0,2002-03-12,360623,VolgaTelecom (OJSC),Corporates,Telecom Services,RUS,STDLONG,B-,,,N,2002-03-12,2002,8,7.590909090909091
,2002-03-28,360687,First Choice Power,Corporates,Electric,USA,STDLONG,BBB-,,,N,2002-03-28,2002,14,21.285714285714285
63604.0,2002-03-19,360727,aaiPharma Inc.,Corporates,Health Care,USA,STDLONG,B+,,,N,2002-03-19,2002,10,21.285714285714285
24743.0,2002-03-19,360737,Hockey Co. (The),Corporates,Media & Entertainment,CAN,STDLONG,B,,,N,2002-03-19,2002,9,19.755760368663594
,2002-03-18,360750,Arch Western Resources LLC,Corporates,Metals & Mining,USA,STDLONG,BB+,,,N,2002-03-18,2002,13,21.285714285714285
128763.0,2002-03-25,360782,ST Assembly Test Services Ltd,Corporates,Information Technology,SGP,STDLONG,BB+,,,N,2002-03-25,2002,13,
,2002-03-25,360791,Hamilton Utilities Corp.,Corporates,Electric,CAN,STDLONG,A+,,,N,2002-03-25,2002,19,19.755760368663594
285476.0,2002-03-25,360814,Socotherm Americas S.A.,Corporates,Energy,ARG,ARGLONG,raBBB,,,N,2002-03-25,2002,15,10.89247311827957
,2002-03-25,360852,"Mendenhall Millennium, LLC",Corporates,Media & Entertainment,USA,STDLONG,B-,,,N,2002-03-25,2002,8,21.285714285714285
,2002-03-26,360881,Odebrecht Engenharia e Construcao S.A.,Corporates,Capital Goods,BRA,STDLONG,BB-,,,N,2002-03-26,2002,11,13.583333333333334
,2006-11-09,360899,Michigan Electric Transmission Co.,Corporates,Electric,USA,STDLONG,BBB,,,N,2006-11-09,2006,15,19.466666666666665
201211.0,2001-05-03,360926,China Airlines Ltd.,Corporates,Transportation,TWN,TAIWALONG,twBBB+,,,N,2001-05-03,2001,16,
202268.0,2001-10-29,360927,Formosa Chemicals & Fibre Corp.,Corporates,Chemicals,TWN,TAIWALONG,twA+,,,N,2001-10-29,2001,19,
202271.0,2000-12-19,360928,Formosa Plastics Corp.,Corporates,Chemicals,TWN,TAIWALONG,twA+,,,N,2000-12-19,2000,19,
259598.0,2001-10-29,360929,Formosa Petrochemical Corp.,Corporates,Energy,TWN,TAIWALONG,twA+,,,N,2001-10-29,2001,19,
204012.0,2001-10-29,360931,Nan Ya Plastics Corp.,Corporates,Chemicals,TWN,TAIWALONG,twA+,,,N,2001-10-29,2001,19,
,2002-01-22,360934,Taiwan Sugar Corp.,Corporates,Consumer Products,TWN,TAIWALONG,twA+,,,N,2002-01-22,2002,19,21.0
245638.0,2001-03-26,360937,Unimicron Technology Corp.,Corporates,Information Technology,TWN,TAIWALONG,twBBB,,,N,2001-03-26,2001,15,
6547.0,2002-04-24,360957,Spire Inc.,Corporates,Gas,USA,STDLONG,A+,,,N,2002-04-24,2002,19,21.285714285714285
,2002-04-23,360989,Heraeus Holding GmbH,Corporates,Metals & Mining,DEU,STDLONG,BBB+,,,N,2002-04-23,2002,16,21.0
4926.0,2002-09-24,361001,H.B. Fuller Co.,Corporates,Chemicals,USA,STDLONG,BBB,,,N,2002-09-24,2002,15,21.285714285714285
9293.0,2002-04-02,361002,Russell Corp.,Corporates,Consumer Products,USA,STDLONG,BB+,,,N,2002-04-02,2002,13,21.285714285714285
264411.0,2002-04-04,361066,Block Communications Inc.,Corporates,Media & Entertainment,USA,STDLONG,B+,,,N,2002-04-04,2002,10,21.285714285714285
,2002-04-01,361072,Kinetek Industries Inc.,Corporates,Capital Goods,USA,STDLONG,B+,,,N,2002-04-01,2002,10,21.285714285714285
25480.0,2002-04-02,361087,Synagro Technologies Inc.,Corporates,Commercial & Professional Services,USA,STDLONG,BB-,,,N,2002-04-02,2002,11,21.285714285714285
,2002-05-03,361098,Marina District Development Co. LLC,Corporates,Hotels & Gaming,USA,STDLONG,B+,,,N,2002-05-03,2002,10,21.285714285714285
260720.0,2002-04-03,361125,Ventas Realty L.P.,Corporates,Property & Real Estate,USA,STDLONG,BB-,,,N,2002-04-03,2002,11,21.285714285714285
27980.0,2002-04-04,361152,Jarden Corp.,Corporates,Consumer Products,USA,STDLONG,B+,,,N,2002-04-04,2002,10,21.285714285714285
101153.0,2002-04-09,361160,ISS World Services A/S,Corporates,Commercial & Professional Services,DNK,STDLONG,BBB+,,,N,2002-04-09,2002,16,23.0
,2002-04-08,361176,PT Telekomunikasi Selular,Corporates,Telecom Services,IDN,FCLONG,B+,,,N,2002-04-08,2002,10,7.333333333333333
111320.0,2005-04-11,361255,Tractebel Energia S.A.,Corporates,Electric,BRA,BRAZLONG,brA+,,,N,2005-04-11,2005,19,13.958333333333334
,2002-04-12,361304,Tritel PCS Inc.,Corporates,Telecom Services,USA,STDLONG,BBB,,,N,2002-04-12,2002,15,21.285714285714285
126720.0,2002-04-12,361306,TeleCorp Wireless Inc.,Corporates,Telecom Services,USA,STDLONG,BBB,,,N,2002-04-12,2002,15,21.285714285714285
8515.0,2002-04-12,361309,PHI Inc.,Corporates,Energy,USA,STDLONG,BB-,,,N,2002-04-12,2002,11,21.285714285714285
,2002-04-26,361315,Insight Midwest Holdings LLC,Corporates,Telecom Services,USA,STDLONG,BB,,,N,2002-04-26,2002,12,21.285714285714285
,2002-04-15,361317,Transurban Finance Co. Pty Ltd.,Corporates,Transportation,AUS,FCLONG,A-,,,N,2002-04-15,2002,17,21.666666666666668
241456.0,2002-05-08,361319,Deutsche Post AG,Corporates,Transportation,DEU,STDLONG,A+,,,N,2002-05-08,2002,19,21.0
121722.0,2003-09-10,361325,Seminis Inc.,Corporates,Consumer Products,USA,STDLONG,B+,,,N,2003-09-10,2003,10,21.285714285714285
15637.0,2002-04-15,361329,Brookfield Canada Office Properties,Corporates,Property & Real Estate,CAN,STDLONG,BBB-,,,N,2002-04-15,2002,14,19.755760368663594
24468.0,2002-04-23,361345,Biogen Inc.,Corporates,Health Care,USA,STDLONG,BB,,,N,2002-04-23,2002,12,21.285714285714285
265109.0,2002-04-16,361361,Champion Home Builders Co.,Corporates,Homebuilding,USA,STDLONG,BB-,,,N,2002-04-16,2002,11,21.285714285714285
,2002-04-16,361367,Ventas Capital Corp.,Corporates,Property & Real Estate,USA,STDLONG,BB-,,,N,2002-04-16,2002,11,21.285714285714285
160681.0,2002-04-18,361383,NMHG Holding Co.,Corporates,Capital Goods,USA,STDLONG,BB-,,,N,2002-04-18,2002,11,21.285714285714285
,2002-04-23,361470,Seagate Technology HDD Holdings,Corporates,Information Technology,CYM,STDLONG,BB+,,,N,2002-04-23,2002,13,
150937.0,2002-04-23,361471,Seagate Technology PLC,Corporates,Information Technology,IRL,STDLONG,BB+,,,N,2002-04-23,2002,13,23.0
233273.0,2002-04-23,361475,Sanitec International S.A.,Corporates,Building Materials,LUX,STDLONG,BB-,,,N,2002-04-23,2002,11,
233273.0,2002-04-23,361476,Sanitec Oyj,Corporates,Building Materials,FIN,STDLONG,BB-,,,N,2002-04-23,2002,11,
,2002-04-29,361481,Rosneft International Holdings Ltd.,Corporates,Energy,RUS,STDLONG,B+,,,N,2002-04-29,2002,10,7.590909090909091
165856.0,2002-05-20,361512,H&E Equipment Services Inc.,Corporates,Capital Goods,USA,STDLONG,BB-,,,N,2002-05-20,2002,11,21.285714285714285
,2005-01-25,361515,Hydro Ottawa Holding Inc.,Corporates,Electric,CAN,STDLONG,A-,,,N,2005-01-25,2005,17,19.8717277486911
,2002-04-25,361529,Wise Alloys LLC,Corporates,Metals & Mining,USA,STDLONG,B+,,,N,2002-04-25,2002,10,21.285714285714285
213502.0,2003-03-09,361628,Datang International Power Generation Co. Ltd.,Corporates,Electric,CHN,FCLONG,BBB,,,N,2003-03-09,2003,15,
252119.0,2002-04-30,361629,Nippon Building Fund Inc.,Corporates,Property & Real Estate,JPN,FCLONG,A,,,N,2002-04-30,2002,18,21.333333333333332
,2002-04-30,361656,Trump Casino Holdings LLC,Corporates,Hotels & Gaming,USA,STDLONG,B-,,,N,2002-04-30,2002,8,21.285714285714285
,2003-03-12,361657,Trump Casino Funding Inc.,Corporates,Hotels & Gaming,USA,STDLONG,B-,,,N,2003-03-12,2003,8,21.285714285714285
148870.0,2002-06-03,361703,Advanced Medical Optics Inc.,Corporates,Health Care,USA,STDLONG,BB-,,,N,2002-06-03,2002,11,21.285714285714285
,2016-04-21,361729,Holcim Capital (Corp.) Ltd.,Corporates,Building Materials,BMU,FCLONG,BBB,,,N,2016-04-21,2016,15,19.4
250339.0,2002-05-13,361763,Arcelor S.A.,Corporates,Metals & Mining,LUX,STDLONG,BBB,,,N,2002-05-13,2002,15,
31881.0,2002-05-03,361766,FEI Co.,Corporates,Information Technology,USA,STDLONG,B+,,,N,2002-05-03,2002,10,21.285714285714285
,2016-04-21,361775,Holcim Overseas Finance Ltd.,Corporates,Building Materials,BMU,FCLONG,BBB,,,N,2016-04-21,2016,15,19.4
9255.0,2002-05-09,361809,Roundy's Supermarkets Inc.,Corporates,Retailing,USA,STDLONG,BB-,,,N,2002-05-09,2002,11,21.285714285714285
31743.0,2002-05-07,361810,Anadigics Inc.,Corporates,Information Technology,USA,STDLONG,B,,,N,2002-05-07,2002,9,21.285714285714285
265341.0,2002-05-24,361859,IESI Corp.,Corporates,Commercial & Professional Services,USA,STDLONG,B+,,,N,2002-05-24,2002,10,21.285714285714285
,2002-05-14,361871,Chinese Petroleum Corp.,Corporates,Energy,TWN,STDLONG,A+,,,N,2002-05-14,2002,19,21.0
,2002-05-14,361908,Sistema Municipal de Aguas y Saneamiento de Torreon,Corporates,Water,MEX,CAVALLONG,mxA-,,,N,2002-05-14,2002,17,18.626666666666665
63679.0,2002-05-14,361949,D&E Communications Inc.,Corporates,Telecom Services,USA,STDLONG,B+,,,N,2002-05-14,2002,10,21.285714285714285
8694.0,2002-05-14,361962,Pepco Holdings LLC,Corporates,Electric,USA,STDLONG,BBB+,,,N,2002-05-14,2002,16,21.285714285714285
,2002-05-15,361977,PacifiCorp Holdings Inc.,Corporates,Electric,USA,STDLONG,A-,,,N,2002-05-15,2002,17,21.285714285714285
,2002-10-04,362003,CJSC Kyivstar GSM,Corporates,Telecom Services,UKR,STDLONG,B-,,,N,2002-10-04,2002,8,9.0
144640.0,2002-05-21,362073,Asbury Automotive Group Inc.,Corporates,Retailing,USA,STDLONG,BB-,,,N,2002-05-21,2002,11,21.285714285714285
,2002-05-28,362112,Columbia House Co. (The),Corporates,Media & Entertainment,USA,STDLONG,B+,,,N,2002-05-28,2002,10,21.285714285714285
100199.0,2002-05-21,362115,Big Food Group PLC (The),Corporates,Retailing,GBR,STDLONG,BB+,,,N,2002-05-21,2002,13,20.22222222222222
